Postinumero-kunta-avain;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aluejako: 2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huom! Postinumeroalueen kunta on m„„ritelty sen mukaan, mink„ kunnan puolella suurin osa postinumeroalueen pinta-alasta sijaitsee.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Postinumeroalue;Postinumeroalueen nimi;Postinumeroalueen nimi (sv);Kunta;Kunnan nimi;Kunnan nimi (sv);Kuntaryhm„;Kuntaryhm„n nimi;Seutukunta;Seutukunnan nimi;Maakunta;Maakunnan nimi;Suuralue;Suuralueen nimi;AVI;AVI:n nimi;ELY;ELY:n nimi;NUTS 1;NUTS 1 nimi;NUTS 2;NUTS 2 nimi;NUTS 3;NUTS 3 nimi;Sairaanhoitopiiri;Sairaanhoitopiirin nimi;Vaalipiiri;Vaalipiirin nimi;Hovioikeus;Hovioikeuden nimi;K„r„j„oikeus;K„r„j„oikeuden nimi
63830;Keisala;Keisala;759;Soini;Soini;3;Maaseutumaiset kunnat;146;J„rviseutu;14;Etel„-Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;11;Etel„-Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI194;Etel„-Pohjanmaa;15;Etel„-Pohjanmaan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;757;Etel„-Pohjanmaa
63880;Kukonkyl„;Kukonkyl„;759;Soini;Soini;3;Maaseutumaiset kunnat;146;J„rviseutu;14;Etel„-Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;11;Etel„-Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI194;Etel„-Pohjanmaa;15;Etel„-Pohjanmaan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;757;Etel„-Pohjanmaa
63890;Hautakyl„;Hautakyl„;759;Soini;Soini;3;Maaseutumaiset kunnat;146;J„rviseutu;14;Etel„-Pohjanmaa;3;L„nsi-Suomi;4;L„nsi- ja Sis„-Suomen AVI;11;Etel„-Pohjanmaan ELY-keskus;FI1;MANNER-SUOMI;FI19;L„nsi-Suomi;FI194;Etel„-Pohjanmaa;15;Etel„-Pohjanmaan SHP;12;Vaasan vaalipiiri;4;Vaasan hovioikeus;757;Etel„-Pohjanmaa
31400;Somero Keskus;Somero centrum;761;Somero;Somero;3;Maaseutumaiset kunnat;022;Salo;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
31410;Yl”pirtti;Yl”pirtti;761;Somero;Somero;3;Maaseutumaiset kunnat;022;Salo;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
31450;H„nt„l„;H„nt„l„;761;Somero;Somero;3;Maaseutumaiset kunnat;022;Salo;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
31460;Hirsj„rvi;Hirsj„rvi;761;Somero;Somero;3;Maaseutumaiset kunnat;022;Salo;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
31470;Somerniemi;Somerniemi;761;Somero;Somero;3;Maaseutumaiset kunnat;022;Salo;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
31490;Terttil„;Terttil„;761;Somero;Somero;3;Maaseutumaiset kunnat;022;Salo;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
31520;Pitk„j„rvi;Pitk„j„rvi;761;Somero;Somero;3;Maaseutumaiset kunnat;022;Salo;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
31530;Py”li;Py”li;761;Somero;Somero;3;Maaseutumaiset kunnat;022;Salo;02;Varsinais-Suomi;2;Etel„-Suomi;2;Lounais-Suomen AVI;02;Varsinais-Suomen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C1;Varsinais-Suomi;03;Varsinais-Suomen SHP;03;Varsinais-Suomen vaalipiiri;2;Turun hovioikeus;761;Varsinais-Suomi
74300;Sonkaj„rvi Keskus;Sonkaj„rvi centrum;762;Sonkaj„rvi;Sonkaj„rvi;3;Maaseutumaiset kunnat;111;Yl„-Savo;11;Pohjois-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;08;Pohjois-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D2;Pohjois-Savo;13;Pohjois-Savon SHP;10;Pohjois-Savon vaalipiiri;3;It„-Suomen hovioikeus;726;Pohjois-Savo
74340;Sukeva-Kainuunm„ki;Sukeva-Kainuunm„ki;762;Sonkaj„rvi;Sonkaj„rvi;3;Maaseutumaiset kunnat;111;Yl„-Savo;11;Pohjois-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;08;Pohjois-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D2;Pohjois-Savo;13;Pohjois-Savon SHP;10;Pohjois-Savon vaalipiiri;3;It„-Suomen hovioikeus;726;Pohjois-Savo
74345;Kalliosuo;Kalliosuo;762;Sonkaj„rvi;Sonkaj„rvi;3;Maaseutumaiset kunnat;111;Yl„-Savo;11;Pohjois-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;08;Pohjois-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D2;Pohjois-Savo;13;Pohjois-Savon SHP;10;Pohjois-Savon vaalipiiri;3;It„-Suomen hovioikeus;726;Pohjois-Savo
74360;Sonkakoski;Sonkakoski;762;Sonkaj„rvi;Sonkaj„rvi;3;Maaseutumaiset kunnat;111;Yl„-Savo;11;Pohjois-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;08;Pohjois-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D2;Pohjois-Savo;13;Pohjois-Savon SHP;10;Pohjois-Savon vaalipiiri;3;It„-Suomen hovioikeus;726;Pohjois-Savo
74380;Jyrkk„;Jyrkk„;762;Sonkaj„rvi;Sonkaj„rvi;3;Maaseutumaiset kunnat;111;Yl„-Savo;11;Pohjois-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;08;Pohjois-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D2;Pohjois-Savo;13;Pohjois-Savon SHP;10;Pohjois-Savon vaalipiiri;3;It„-Suomen hovioikeus;726;Pohjois-Savo
74420;Hernej„rvi;Hernej„rvi;762;Sonkaj„rvi;Sonkaj„rvi;3;Maaseutumaiset kunnat;111;Yl„-Savo;11;Pohjois-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;08;Pohjois-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D2;Pohjois-Savo;13;Pohjois-Savon SHP;10;Pohjois-Savon vaalipiiri;3;It„-Suomen hovioikeus;726;Pohjois-Savo
74490;Koirakoski;Koirakoski;762;Sonkaj„rvi;Sonkaj„rvi;3;Maaseutumaiset kunnat;111;Yl„-Savo;11;Pohjois-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;08;Pohjois-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D2;Pohjois-Savo;13;Pohjois-Savon SHP;10;Pohjois-Savon vaalipiiri;3;It„-Suomen hovioikeus;726;Pohjois-Savo
74390;Laakaj„rvi;Laakaj„rvi;765;Sotkamo;Sotkamo;3;Maaseutumaiset kunnat;182;Kajaani;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
88120;Tuhkakyl„;Tuhkakyl„;765;Sotkamo;Sotkamo;3;Maaseutumaiset kunnat;182;Kajaani;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
88490;Pohjavaara;Pohjavaara;765;Sotkamo;Sotkamo;3;Maaseutumaiset kunnat;182;Kajaani;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
88530;Paakki;Paakki;765;Sotkamo;Sotkamo;3;Maaseutumaiset kunnat;182;Kajaani;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
88600;Sotkamo Keskus;Sotkamo centrum;765;Sotkamo;Sotkamo;3;Maaseutumaiset kunnat;182;Kajaani;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
88610;Vuokatti;Vuokatti;765;Sotkamo;Sotkamo;3;Maaseutumaiset kunnat;182;Kajaani;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
88615;Vuokatin Urheiluopisto;Vuokatti idrottsinstitut;765;Sotkamo;Sotkamo;3;Maaseutumaiset kunnat;182;Kajaani;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
88620;Korholanm„ki;Korholanm„ki;765;Sotkamo;Sotkamo;3;Maaseutumaiset kunnat;182;Kajaani;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
88640;Ontojoki;Ontojoki;765;Sotkamo;Sotkamo;3;Maaseutumaiset kunnat;182;Kajaani;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
88670;Juurikkalahti-Maanselk„;Juurikkalahti-Maanselk„;765;Sotkamo;Sotkamo;3;Maaseutumaiset kunnat;182;Kajaani;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
88690;Maanselk„;Maanselk„;765;Sotkamo;Sotkamo;3;Maaseutumaiset kunnat;182;Kajaani;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
22720;Sottunga;Sottunga;766;Sottunga;Sottunga;3;Maaseutumaiset kunnat;213;lands sk„rg†rd;21;Ahvenanmaa - land;5;Ahvenanmaa - land;7;Ahvenanmaan valtionvirasto;16;Ahvenanmaa;FI2;LAND;FI20;land;FI200;land;00;Ahvenanmaa;05;Ahvenanmaan vaalipiiri;2;Turun hovioikeus;769;Ahvenanmaa
58610;Telakanava;Telakanava;768;Sulkava;Sulkava;3;Maaseutumaiset kunnat;103;Savonlinna;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;11;It„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
58620;Lohilahti;Lohilahti;768;Sulkava;Sulkava;3;Maaseutumaiset kunnat;103;Savonlinna;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;11;It„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
58700;Sulkava Keskus;Sulkava centrum;768;Sulkava;Sulkava;3;Maaseutumaiset kunnat;103;Savonlinna;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;11;It„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
58720;Kaartilankoski;Kaartilankoski;768;Sulkava;Sulkava;3;Maaseutumaiset kunnat;103;Savonlinna;10;Etel„-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;07;Etel„-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D1;Etel„-Savo;11;It„-Savon SHP;09;Etel„-Savon vaalipiiri;3;It„-Suomen hovioikeus;736;Etel„-Savo
22520;Tosarby;Tosarby;771;Sund;Sund;3;Maaseutumaiset kunnat;212;lands landsbygd;21;Ahvenanmaa - land;5;Ahvenanmaa - land;7;Ahvenanmaan valtionvirasto;16;Ahvenanmaa;FI2;LAND;FI20;land;FI200;land;00;Ahvenanmaa;05;Ahvenanmaan vaalipiiri;2;Turun hovioikeus;769;Ahvenanmaa
22530;Sund;Sund;771;Sund;Sund;3;Maaseutumaiset kunnat;212;lands landsbygd;21;Ahvenanmaa - land;5;Ahvenanmaa - land;7;Ahvenanmaan valtionvirasto;16;Ahvenanmaa;FI2;LAND;FI20;land;FI200;land;00;Ahvenanmaa;05;Ahvenanmaan vaalipiiri;2;Turun hovioikeus;769;Ahvenanmaa
89440;Sakara;Sakara;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89600;mm„nsaari;mm„nsaari;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89610;Jumaliskyl„;Jumaliskyl„;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89640;Pesi”kyl„;Pesi”kyl„;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89660;Takalo;Takalo;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89670;N„lj„nk„;N„lj„nk„;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89680;Vaaranniva;Vaaranniva;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89730;Ahjola;Ahjola;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89740;Kianta;Kianta;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89760;Piispaj„rvi-Peranka-Kaikkoinen;Piispaj„rvi-Peranka-Kaikkoinen;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89770;Peranka;Peranka;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89780;Kaikkonen;Kaikkonen;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89800;Suomussalmi Keskus;Suomussalmi centrum;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89830;Ala-Vuokki;Ala-Vuokki;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89840;Yl„-Vuokki;Yl„-Vuokki;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
89920;Ruhtinansalmi;Ruhtinansalmi;777;Suomussalmi;Suomussalmi;2;Taajaan asutut kunnat;181;Kehys-Kainuu;18;Kainuu;4;Pohjois- ja It„-Suomi;5;Pohjois-Suomen AVI;14;Kainuun ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D4;Kainuu;19;Kainuun SHP;14;Oulun vaalipiiri;3;It„-Suomen hovioikeus;717;Kainuu
77600;Suonenjoki Keskus;Suonenjoki centrum;778;Suonenjoki;Suonenjoki;2;Taajaan asutut kunnat;115;Sis„-Savo;11;Pohjois-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;08;Pohjois-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D2;Pohjois-Savo;13;Pohjois-Savon SHP;10;Pohjois-Savon vaalipiiri;3;It„-Suomen hovioikeus;726;Pohjois-Savo
77630;Lempyy;Lempyy;778;Suonenjoki;Suonenjoki;2;Taajaan asutut kunnat;115;Sis„-Savo;11;Pohjois-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;08;Pohjois-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D2;Pohjois-Savo;13;Pohjois-Savon SHP;10;Pohjois-Savon vaalipiiri;3;It„-Suomen hovioikeus;726;Pohjois-Savo
77690;Suontee;Suontee;778;Suonenjoki;Suonenjoki;2;Taajaan asutut kunnat;115;Sis„-Savo;11;Pohjois-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;08;Pohjois-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D2;Pohjois-Savo;13;Pohjois-Savon SHP;10;Pohjois-Savon vaalipiiri;3;It„-Suomen hovioikeus;726;Pohjois-Savo
77800;Iisvesi;Iisvesi;778;Suonenjoki;Suonenjoki;2;Taajaan asutut kunnat;115;Sis„-Savo;11;Pohjois-Savo;4;Pohjois- ja It„-Suomi;3;It„-Suomen AVI;08;Pohjois-Savon ELY-keskus;FI1;MANNER-SUOMI;FI1D;Pohjois- ja It„-Suomi;FI1D2;Pohjois-Savo;13;Pohjois-Savon SHP;10;Pohjois-Savon vaalipiiri;3;It„-Suomen hovioikeus;726;Pohjois-Savo
19230;Onkiniemi;Onkiniemi;781;Sysm„;Sysm„;3;Maaseutumaiset kunnat;071;Lahti;07;P„ij„t-H„me;2;Etel„-Suomi;1;Etel„-Suomen AVI;04;H„meen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C3;P„ij„t-H„me;07;P„ij„t-H„meen SHP;06;H„meen vaalipiiri;5;Kouvolan hovioikeus;729;P„ij„t-H„me
19310;Karilanmaa;Karilanmaa;781;Sysm„;Sysm„;3;Maaseutumaiset kunnat;071;Lahti;07;P„ij„t-H„me;2;Etel„-Suomi;1;Etel„-Suomen AVI;04;H„meen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C3;P„ij„t-H„me;07;P„ij„t-H„meen SHP;06;H„meen vaalipiiri;5;Kouvolan hovioikeus;729;P„ij„t-H„me
19320;Nikkaroinen;Nikkaroinen;781;Sysm„;Sysm„;3;Maaseutumaiset kunnat;071;Lahti;07;P„ij„t-H„me;2;Etel„-Suomi;1;Etel„-Suomen AVI;04;H„meen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C3;P„ij„t-H„me;07;P„ij„t-H„meen SHP;06;H„meen vaalipiiri;5;Kouvolan hovioikeus;729;P„ij„t-H„me
19370;Nuoramoinen;Nuoramoinen;781;Sysm„;Sysm„;3;Maaseutumaiset kunnat;071;Lahti;07;P„ij„t-H„me;2;Etel„-Suomi;1;Etel„-Suomen AVI;04;H„meen ELY-keskus;FI1;MANNER-SUOMI;FI1C;Etel„-Suomi;FI1C3;P„ij„t-H„me;07;P„ij„t-H„meen SHP;06;H„meen vaalipiiri;5;Kouvolan hovioikeus;729;P„ij„t-H„me
